X,Y,Z
0.042,0.042498660663776756,0.06300685551418317
0.042,0.04782834971978765,0.05906309307072978
0.042,0.061485291572496006,0.04467167917422796
0.042,0.06514471485336053,0.03914289369316412
0.042,0.0683083475187367,0.03331620715596988
0.042,0.07095211241378734,0.02723596416544281
0.042,0.07305588889131223,0.020948439042091937
0.042,0.07460366594202246,0.014501483648617414
0.042,0.07558366404798877,0.007944163208341662
0.042,0.07598842483188574,0.0013263828892335534
0.042,0.07581486781974664,-0.005301492004553525
0.042,0.07506431388523047,-0.011889019343057559
0.042,0.07374247519697573,-0.018386064065574734
0.042,0.07185941174554808,-0.024743179738743886
0.042,0.06942945478083767,-0.030911984873760807
0.042,0.06647109774259408,-0.03684553113872161
0.042,0.06300685551418317,-0.04249866066377675
0.042,0.059063093070729794,-0.04782834971978763
0.042,0.054669824825737484,-0.052794036154883796
0.042,0.04986048620327855,-0.057357928096930674
0.042,0.044671679174227964,-0.061485291572496
0.042,0.03914289369316413,-0.06514471485336053
0.042,0.033316207155969904,-0.06830834751873667
0.042,0.02723596416544285,-0.07095211241378732
0.042,0.02094843904209194,-0.07305588889131223
0.042,0.014501483648617417,-0.07460366594202246
0.042,0.007944163208341683,-0.07558366404798877
0.042,0.044671679174227964,-0.061485291572496
0.042,0.03914289369316413,-0.06514471485336053
0.042,0.033316207155969904,-0.06830834751873667
0.042,0.02723596416544285,-0.07095211241378732
0.042,0.02094843904209194,-0.07305588889131223
0.042,0.014501483648617417,-0.07460366594202246
0.042,0.007944163208341683,-0.07558366404798877
0.042,0.0013263828892335413,-0.07598842483188574
0.042,-0.005301492004553487,-0.07581486781974664
0.042,-0.011889019343057534,-0.07506431388523047
0.042,-0.01838606406557473,-0.07374247519697573
0.042,-0.024743179738743914,-0.07185941174554807
0.042,-0.030911984873760786,-0.06942945478083769
0.042,-0.03684553113872164,-0.06647109774259406
0.042,-0.04249866066377675,-0.06300685551418317
0.042,-0.04782834971978763,-0.0590630930707298
0.042,-0.061485291572496,-0.044671679174227964
0.042,-0.06514471485336051,-0.03914289369316413
0.042,-0.06830834751873667,-0.033316207155969904
0.042,-0.07095211241378732,-0.027235964165442852
0.042,-0.07305588889131225,-0.020948439042091916
0.042,-0.07460366594202246,-0.01450148364861739
0.042,-0.07558366404798877,-0.007944163208341721
0.042,-0.07598842483188574,-0.0013263828892335458
0.042,-0.07581486781974664,0.005301492004553517
0.042,-0.07506431388523047,0.011889019343057531
0.042,-0.07374247519697574,0.018386064065574723
0.042,-0.0718594117455481,0.02474317973874388
0.042,-0.06942945478083769,0.030911984873760782
0.042,-0.06647109774259406,0.03684553113872163
0.042,-0.06300685551418317,0.04249866066377677
0.042,-0.05906309307072982,0.0478283497197876
0.048,-0.04467167917422796,0.061485291572496006
0.048,-0.039142893693164114,0.06514471485336054
0.048,-0.03331620715596988,0.0683083475187367
0.048,-0.02723596416544282,0.07095211241378734
0.048,-0.020948439042091937,0.07305588889131223
0.048,-0.014501483648617405,0.07460366594202246
0.048,-0.007944163208341662,0.07558366404798877
0.048,-0.001326382889233547,0.07598842483188574
0.048,0.005301492004553523,0.07581486781974664
0.048,0.011889019343057547,0.07506431388523047
0.048,0.018386064065574748,0.07374247519697573
0.048,0.024743179738743907,0.07185941174554808
0.048,0.03091198487376081,0.06942945478083766
0.048,0.03684553113872162,0.06647109774259408
0.048,0.042498660663776756,0.06300685551418317
0.048,0.04782834971978765,0.05906309307072978
0.048,0.061485291572496006,0.04467167917422796
0.048,0.06514471485336053,0.03914289369316412
0.048,0.0683083475187367,0.03331620715596988
0.048,0.07095211241378734,0.02723596416544281
0.048,0.07305588889131223,0.020948439042091937
0.048,0.07460366594202246,0.014501483648617414
0.048,0.07558366404798877,0.007944163208341662
0.048,0.07598842483188574,0.0013263828892335534
0.048,0.07581486781974664,-0.005301492004553525
0.048,0.07506431388523047,-0.011889019343057559
0.048,0.07374247519697573,-0.018386064065574734
0.048,0.07185941174554808,-0.024743179738743886
0.048,0.06942945478083767,-0.030911984873760807
0.048,0.06647109774259408,-0.03684553113872161
0.048,0.06300685551418317,-0.04249866066377675
0.048,0.059063093070729794,-0.04782834971978763
0.048,0.054669824825737484,-0.052794036154883796
0.048,0.04986048620327855,-0.057357928096930674
0.048,0.044671679174227964,-0.061485291572496
0.048,0.03914289369316413,-0.06514471485336053
0.048,0.033316207155969904,-0.06830834751873667
0.048,0.02723596416544285,-0.07095211241378732
0.048,0.02094843904209194,-0.07305588889131223
0.048,0.014501483648617417,-0.07460366594202246
0.048,0.007944163208341683,-0.07558366404798877
0.048,0.044671679174227964,-0.061485291572496
0.048,0.03914289369316413,-0.06514471485336053
0.048,0.033316207155969904,-0.06830834751873667
0.048,0.02723596416544285,-0.07095211241378732
0.048,0.02094843904209194,-0.07305588889131223
0.048,0.014501483648617417,-0.07460366594202246
0.048,0.007944163208341683,-0.07558366404798877
0.048,0.0013263828892335413,-0.07598842483188574
0.048,-0.005301492004553487,-0.07581486781974664
0.048,-0.011889019343057534,-0.07506431388523047
0.048,-0.01838606406557473,-0.07374247519697573
0.048,-0.024743179738743914,-0.07185941174554807
0.048,-0.030911984873760786,-0.06942945478083769
0.048,-0.03684553113872164,-0.06647109774259406
0.048,-0.04249866066377675,-0.06300685551418317
0.048,-0.04782834971978763,-0.0590630930707298
0.048,-0.061485291572496,-0.044671679174227964
0.048,-0.06514471485336051,-0.03914289369316413
0.048,-0.06830834751873667,-0.033316207155969904
0.048,-0.07095211241378732,-0.027235964165442852
0.048,-0.07305588889131225,-0.020948439042091916
0.048,-0.07460366594202246,-0.01450148364861739
0.048,-0.07558366404798877,-0.007944163208341721
0.048,-0.07598842483188574,-0.0013263828892335458
0.048,-0.07581486781974664,0.005301492004553517
0.048,-0.07506431388523047,0.011889019343057531
0.048,-0.07374247519697574,0.018386064065574723
0.048,-0.0718594117455481,0.02474317973874388
0.048,-0.06942945478083769,0.030911984873760782
0.048,-0.06647109774259406,0.03684553113872163
0.048,-0.06300685551418317,0.04249866066377677
0.048,-0.05906309307072982,0.0478283497197876
0.054,-0.04467167917422796,0.061485291572496006
0.054,-0.039142893693164114,0.06514471485336054
0.054,-0.03331620715596988,0.0683083475187367
0.054,-0.02723596416544282,0.07095211241378734
0.054,-0.020948439042091937,0.07305588889131223
0.054,-0.014501483648617405,0.07460366594202246
0.054,-0.007944163208341662,0.07558366404798877
0.054,-0.001326382889233547,0.07598842483188574
0.054,0.005301492004553523,0.07581486781974664
0.054,0.011889019343057547,0.07506431388523047
0.054,0.018386064065574748,0.07374247519697573
0.054,0.024743179738743907,0.07185941174554808
0.054,0.03091198487376081,0.06942945478083766
0.054,0.03684553113872162,0.06647109774259408
0.054,0.042498660663776756,0.06300685551418317
0.054,0.04782834971978765,0.05906309307072978
0.054,0.061485291572496006,0.04467167917422796
0.054,0.06514471485336053,0.03914289369316412
0.054,0.0683083475187367,0.03331620715596988
0.054,0.07095211241378734,0.02723596416544281
0.054,0.07305588889131223,0.020948439042091937
0.054,0.07460366594202246,0.014501483648617414
0.054,0.07558366404798877,0.007944163208341662
0.054,0.07598842483188574,0.0013263828892335534
0.054,0.07581486781974664,-0.005301492004553525
0.054,0.07506431388523047,-0.011889019343057559
0.054,0.07374247519697573,-0.018386064065574734
0.054,0.07185941174554808,-0.024743179738743886
0.054,0.06942945478083767,-0.030911984873760807
0.054,0.06647109774259408,-0.03684553113872161
0.054,0.06300685551418317,-0.04249866066377675
0.054,0.059063093070729794,-0.04782834971978763
0.054,0.054669824825737484,-0.052794036154883796
0.054,0.04986048620327855,-0.057357928096930674
0.054,0.044671679174227964,-0.061485291572496
0.054,0.03914289369316413,-0.06514471485336053
0.054,0.033316207155969904,-0.06830834751873667
0.054,0.02723596416544285,-0.07095211241378732
0.054,0.02094843904209194,-0.07305588889131223
0.054,0.014501483648617417,-0.07460366594202246
0.054,0.007944163208341683,-0.07558366404798877
0.054,0.044671679174227964,-0.061485291572496
0.054,0.03914289369316413,-0.06514471485336053
0.054,0.033316207155969904,-0.06830834751873667
0.054,0.02723596416544285,-0.07095211241378732
0.054,0.02094843904209194,-0.07305588889131223
0.054,0.014501483648617417,-0.07460366594202246
0.054,0.007944163208341683,-0.07558366404798877
0.054,0.0013263828892335413,-0.07598842483188574
0.054,-0.005301492004553487,-0.07581486781974664
0.054,-0.011889019343057534,-0.07506431388523047
0.054,-0.01838606406557473,-0.07374247519697573
0.054,-0.024743179738743914,-0.07185941174554807
0.054,-0.030911984873760786,-0.06942945478083769
0.054,-0.03684553113872164,-0.06647109774259406
0.054,-0.04249866066377675,-0.06300685551418317
0.054,-0.04782834971978763,-0.0590630930707298
0.054,-0.061485291572496,-0.044671679174227964
0.054,-0.06514471485336051,-0.03914289369316413
0.054,-0.06830834751873667,-0.033316207155969904
0.054,-0.07095211241378732,-0.027235964165442852
0.054,-0.07305588889131225,-0.020948439042091916
0.054,-0.07460366594202246,-0.01450148364861739
0.054,-0.07558366404798877,-0.007944163208341721
0.054,-0.07598842483188574,-0.0013263828892335458
0.054,-0.07581486781974664,0.005301492004553517
0.054,-0.07506431388523047,0.011889019343057531
0.054,-0.07374247519697574,0.018386064065574723
0.054,-0.0718594117455481,0.02474317973874388
0.054,-0.06942945478083769,0.030911984873760782
0.054,-0.06647109774259406,0.03684553113872163
0.054,-0.06300685551418317,0.04249866066377677
0.054,-0.05906309307072982,0.0478283497197876
0.06,-0.04467167917422796,0.061485291572496006
0.06,-0.039142893693164114,0.06514471485336054
0.06,-0.03331620715596988,0.0683083475187367
0.06,-0.02723596416544282,0.07095211241378734
0.06,-0.020948439042091937,0.07305588889131223
0.06,-0.014501483648617405,0.07460366594202246
0.06,-0.007944163208341662,0.07558366404798877
0.06,-0.001326382889233547,0.07598842483188574
0.06,0.005301492004553523,0.07581486781974664
0.06,0.011889019343057547,0.07506431388523047
0.06,0.018386064065574748,0.07374247519697573
0.06,0.024743179738743907,0.07185941174554808
0.06,0.03091198487376081,0.06942945478083766
0.06,0.03684553113872162,0.06647109774259408
0.06,0.042498660663776756,0.06300685551418317
0.06,0.04782834971978765,0.05906309307072978
0.06,0.061485291572496006,0.04467167917422796
0.06,0.06514471485336053,0.03914289369316412
0.06,0.0683083475187367,0.03331620715596988
0.06,0.07095211241378734,0.02723596416544281
0.06,0.07305588889131223,0.020948439042091937
0.06,0.07460366594202246,0.014501483648617414
0.06,0.07558366404798877,0.007944163208341662
0.06,0.07598842483188574,0.0013263828892335534
0.06,0.07581486781974664,-0.005301492004553525
0.06,0.07506431388523047,-0.011889019343057559
0.06,0.07374247519697573,-0.018386064065574734
0.06,0.07185941174554808,-0.024743179738743886
0.06,0.06942945478083767,-0.030911984873760807
0.06,0.06647109774259408,-0.03684553113872161
0.06,0.06300685551418317,-0.04249866066377675
0.06,0.059063093070729794,-0.04782834971978763
0.06,0.054669824825737484,-0.052794036154883796
0.06,0.04986048620327855,-0.057357928096930674
0.06,0.044671679174227964,-0.061485291572496
0.06,0.03914289369316413,-0.06514471485336053
0.06,0.033316207155969904,-0.06830834751873667
0.06,0.02723596416544285,-0.07095211241378732
0.06,0.02094843904209194,-0.07305588889131223
0.06,0.014501483648617417,-0.07460366594202246
0.06,0.007944163208341683,-0.07558366404798877
0.06,0.044671679174227964,-0.061485291572496
0.06,0.03914289369316413,-0.06514471485336053
0.06,0.033316207155969904,-0.06830834751873667
0.06,0.02723596416544285,-0.07095211241378732
0.06,0.02094843904209194,-0.07305588889131223
0.06,0.014501483648617417,-0.07460366594202246
0.06,0.007944163208341683,-0.07558366404798877
0.06,0.0013263828892335413,-0.07598842483188574
0.06,-0.005301492004553487,-0.07581486781974664
0.06,-0.011889019343057534,-0.07506431388523047
0.06,-0.01838606406557473,-0.07374247519697573
0.06,-0.024743179738743914,-0.07185941174554807
0.06,-0.030911984873760786,-0.06942945478083769
0.06,-0.03684553113872164,-0.06647109774259406
0.06,-0.04249866066377675,-0.06300685551418317
0.06,-0.04782834971978763,-0.0590630930707298
0.06,-0.061485291572496,-0.044671679174227964
0.06,-0.06514471485336051,-0.03914289369316413
0.06,-0.06830834751873667,-0.033316207155969904
0.06,-0.07095211241378732,-0.027235964165442852
0.06,-0.07305588889131225,-0.020948439042091916
0.06,-0.07460366594202246,-0.01450148364861739
0.06,-0.07558366404798877,-0.007944163208341721
0.06,-0.07598842483188574,-0.0013263828892335458
0.06,-0.07581486781974664,0.005301492004553517
0.06,-0.07506431388523047,0.011889019343057531
0.06,-0.07374247519697574,0.018386064065574723
0.06,-0.0718594117455481,0.02474317973874388
0.06,-0.06942945478083769,0.030911984873760782
0.06,-0.06647109774259406,0.03684553113872163
0.06,-0.06300685551418317,0.04249866066377677
0.06,-0.05906309307072982,0.0478283497197876
0.066,-0.04467167917422796,0.061485291572496006
0.066,-0.039142893693164114,0.06514471485336054
0.066,-0.03331620715596988,0.0683083475187367
0.066,-0.02723596416544282,0.07095211241378734
0.066,-0.020948439042091937,0.07305588889131223
0.066,-0.014501483648617405,0.07460366594202246
0.066,-0.007944163208341662,0.07558366404798877
0.066,-0.001326382889233547,0.07598842483188574
0.066,0.005301492004553523,0.07581486781974664
0.066,0.011889019343057547,0.07506431388523047
0.066,0.018386064065574748,0.07374247519697573
0.066,0.024743179738743907,0.07185941174554808
0.066,0.03091198487376081,0.06942945478083766
0.066,0.03684553113872162,0.06647109774259408
0.066,0.042498660663776756,0.06300685551418317
0.066,0.04782834971978765,0.05906309307072978
0.066,0.061485291572496006,0.04467167917422796
0.066,0.06514471485336053,0.03914289369316412
0.066,0.0683083475187367,0.03331620715596988
0.066,0.07095211241378734,0.02723596416544281
0.066,0.07305588889131223,0.020948439042091937
0.066,0.07460366594202246,0.014501483648617414
0.066,0.07558366404798877,0.007944163208341662
0.066,0.07598842483188574,0.0013263828892335534
0.066,0.07581486781974664,-0.005301492004553525
0.066,0.07506431388523047,-0.011889019343057559
0.066,0.07374247519697573,-0.018386064065574734
0.066,0.07185941174554808,-0.024743179738743886
0.066,0.06942945478083767,-0.030911984873760807
0.066,0.06647109774259408,-0.03684553113872161
0.066,0.06300685551418317,-0.04249866066377675
0.066,0.059063093070729794,-0.04782834971978763
0.066,0.054669824825737484,-0.052794036154883796
0.066,0.04986048620327855,-0.057357928096930674
0.066,0.044671679174227964,-0.061485291572496
0.066,0.03914289369316413,-0.06514471485336053
0.066,0.033316207155969904,-0.06830834751873667
0.066,0.02723596416544285,-0.07095211241378732
0.066,0.02094843904209194,-0.07305588889131223
0.066,0.014501483648617417,-0.07460366594202246
0.066,0.007944163208341683,-0.07558366404798877
0.066,0.044671679174227964,-0.061485291572496
0.066,0.03914289369316413,-0.06514471485336053
0.066,0.033316207155969904,-0.06830834751873667
0.066,0.02723596416544285,-0.07095211241378732
0.066,0.02094843904209194,-0.07305588889131223
0.066,0.014501483648617417,-0.07460366594202246
0.066,0.007944163208341683,-0.07558366404798877
0.066,0.0013263828892335413,-0.07598842483188574
0.066,-0.005301492004553487,-0.07581486781974664
0.066,-0.011889019343057534,-0.07506431388523047
0.066,-0.01838606406557473,-0.07374247519697573
0.066,-0.024743179738743914,-0.07185941174554807
0.066,-0.030911984873760786,-0.06942945478083769
0.066,-0.03684553113872164,-0.06647109774259406
0.066,-0.04249866066377675,-0.06300685551418317
0.066,-0.04782834971978763,-0.0590630930707298
0.066,-0.061485291572496,-0.044671679174227964
0.066,-0.06514471485336051,-0.03914289369316413
0.066,-0.06830834751873667,-0.033316207155969904
0.066,-0.07095211241378732,-0.027235964165442852
0.066,-0.07305588889131225,-0.020948439042091916
0.066,-0.07460366594202246,-0.01450148364861739
0.066,-0.07558366404798877,-0.007944163208341721
0.066,-0.07598842483188574,-0.0013263828892335458
0.066,-0.07581486781974664,0.005301492004553517
0.066,-0.07506431388523047,0.011889019343057531
0.066,-0.07374247519697574,0.018386064065574723
0.066,-0.0718594117455481,0.02474317973874388
0.066,-0.06942945478083769,0.030911984873760782
0.066,-0.06647109774259406,0.03684553113872163
0.066,-0.06300685551418317,0.04249866066377677
0.066,-0.05906309307072982,0.0478283497197876
0.07200000000000001,-0.04467167917422796,0.061485291572496006
0.07200000000000001,-0.039142893693164114,0.06514471485336054
0.07200000000000001,-0.03331620715596988,0.0683083475187367
0.07200000000000001,-0.02723596416544282,0.07095211241378734
0.07200000000000001,-0.020948439042091937,0.07305588889131223
0.07200000000000001,-0.014501483648617405,0.07460366594202246
0.07200000000000001,-0.007944163208341662,0.07558366404798877
0.07200000000000001,-0.001326382889233547,0.07598842483188574
0.07200000000000001,0.005301492004553523,0.07581486781974664
0.07200000000000001,0.011889019343057547,0.07506431388523047
0.07200000000000001,0.018386064065574748,0.07374247519697573
0.07200000000000001,0.024743179738743907,0.07185941174554808
0.07200000000000001,0.03091198487376081,0.06942945478083766
0.07200000000000001,0.03684553113872162,0.06647109774259408
0.07200000000000001,0.042498660663776756,0.06300685551418317
0.07200000000000001,0.04782834971978765,0.05906309307072978
0.07200000000000001,0.061485291572496006,0.04467167917422796
0.07200000000000001,0.06514471485336053,0.03914289369316412
0.07200000000000001,0.0683083475187367,0.03331620715596988
0.07200000000000001,0.07095211241378734,0.02723596416544281
0.07200000000000001,0.07305588889131223,0.020948439042091937
0.07200000000000001,0.07460366594202246,0.014501483648617414
0.07200000000000001,0.07558366404798877,0.007944163208341662
0.07200000000000001,0.07598842483188574,0.0013263828892335534
0.07200000000000001,0.07581486781974664,-0.005301492004553525
0.07200000000000001,0.07506431388523047,-0.011889019343057559
0.07200000000000001,0.07374247519697573,-0.018386064065574734
0.07200000000000001,0.07185941174554808,-0.024743179738743886
0.07200000000000001,0.06942945478083767,-0.030911984873760807
0.07200000000000001,0.06647109774259408,-0.03684553113872161
0.07200000000000001,0.06300685551418317,-0.04249866066377675
0.07200000000000001,0.059063093070729794,-0.04782834971978763
0.07200000000000001,0.054669824825737484,-0.052794036154883796
0.07200000000000001,0.04986048620327855,-0.057357928096930674
0.07200000000000001,0.044671679174227964,-0.061485291572496
0.07200000000000001,0.03914289369316413,-0.06514471485336053
0.07200000000000001,0.033316207155969904,-0.06830834751873667
0.07200000000000001,0.02723596416544285,-0.07095211241378732
0.07200000000000001,0.02094843904209194,-0.07305588889131223
0.07200000000000001,0.014501483648617417,-0.07460366594202246
0.07200000000000001,0.007944163208341683,-0.07558366404798877
0.07200000000000001,0.044671679174227964,-0.061485291572496
0.07200000000000001,0.03914289369316413,-0.06514471485336053
0.07200000000000001,0.033316207155969904,-0.06830834751873667
0.07200000000000001,0.02723596416544285,-0.07095211241378732
0.07200000000000001,0.02094843904209194,-0.07305588889131223
0.07200000000000001,0.014501483648617417,-0.07460366594202246
0.07200000000000001,0.007944163208341683,-0.07558366404798877
0.07200000000000001,0.0013263828892335413,-0.07598842483188574
0.07200000000000001,-0.005301492004553487,-0.07581486781974664
0.07200000000000001,-0.011889019343057534,-0.07506431388523047
0.07200000000000001,-0.01838606406557473,-0.07374247519697573
0.07200000000000001,-0.024743179738743914,-0.07185941174554807
0.07200000000000001,-0.030911984873760786,-0.06942945478083769
0.07200000000000001,-0.03684553113872164,-0.06647109774259406
0.07200000000000001,-0.04249866066377675,-0.06300685551418317
0.07200000000000001,-0.04782834971978763,-0.0590630930707298
0.07200000000000001,-0.061485291572496,-0.044671679174227964
0.07200000000000001,-0.06514471485336051,-0.03914289369316413
0.07200000000000001,-0.06830834751873667,-0.033316207155969904
0.07200000000000001,-0.07095211241378732,-0.027235964165442852
0.07200000000000001,-0.07305588889131225,-0.020948439042091916
0.07200000000000001,-0.07460366594202246,-0.01450148364861739
0.07200000000000001,-0.07558366404798877,-0.007944163208341721
0.07200000000000001,-0.07598842483188574,-0.0013263828892335458
0.07200000000000001,-0.07581486781974664,0.005301492004553517
0.07200000000000001,-0.07506431388523047,0.011889019343057531
0.07200000000000001,-0.07374247519697574,0.018386064065574723
0.07200000000000001,-0.0718594117455481,0.02474317973874388
0.07200000000000001,-0.06942945478083769,0.030911984873760782
0.07200000000000001,-0.06647109774259406,0.03684553113872163
0.07200000000000001,-0.06300685551418317,0.04249866066377677
0.07200000000000001,-0.05906309307072982,0.0478283497197876
0.078,-0.04467167917422796,0.061485291572496006
0.078,-0.039142893693164114,0.06514471485336054
0.078,-0.03331620715596988,0.0683083475187367
0.078,-0.02723596416544282,0.07095211241378734
0.078,-0.020948439042091937,0.07305588889131223
0.078,-0.014501483648617405,0.07460366594202246
0.078,-0.007944163208341662,0.07558366404798877
0.078,-0.001326382889233547,0.07598842483188574
0.078,0.005301492004553523,0.07581486781974664
0.078,0.011889019343057547,0.07506431388523047
0.078,0.018386064065574748,0.07374247519697573
0.078,0.024743179738743907,0.07185941174554808
0.078,0.03091198487376081,0.06942945478083766
0.078,0.03684553113872162,0.06647109774259408
0.078,0.042498660663776756,0.06300685551418317
0.078,0.04782834971978765,0.05906309307072978
0.078,0.061485291572496006,0.04467167917422796
0.078,0.06514471485336053,0.03914289369316412
0.078,0.0683083475187367,0.03331620715596988
0.078,0.07095211241378734,0.02723596416544281
0.078,0.07305588889131223,0.020948439042091937
0.078,0.07460366594202246,0.014501483648617414
0.078,0.07558366404798877,0.007944163208341662
0.078,0.07598842483188574,0.0013263828892335534
0.078,0.07581486781974664,-0.005301492004553525
0.078,0.07506431388523047,-0.011889019343057559
0.078,0.07374247519697573,-0.018386064065574734
0.078,0.07185941174554808,-0.024743179738743886
0.078,0.06942945478083767,-0.030911984873760807
0.078,0.06647109774259408,-0.03684553113872161
0.078,0.06300685551418317,-0.04249866066377675
0.078,0.059063093070729794,-0.04782834971978763
0.078,0.054669824825737484,-0.052794036154883796
0.078,0.04986048620327855,-0.057357928096930674
0.078,0.044671679174227964,-0.061485291572496
0.078,0.03914289369316413,-0.06514471485336053
0.078,0.033316207155969904,-0.06830834751873667
0.078,0.02723596416544285,-0.07095211241378732
0.078,0.02094843904209194,-0.07305588889131223
0.078,0.014501483648617417,-0.07460366594202246
0.078,0.007944163208341683,-0.07558366404798877
0.078,0.044671679174227964,-0.061485291572496
0.078,0.03914289369316413,-0.06514471485336053
0.078,0.033316207155969904,-0.06830834751873667
0.078,0.02723596416544285,-0.07095211241378732
0.078,0.02094843904209194,-0.07305588889131223
0.078,0.014501483648617417,-0.07460366594202246
0.078,0.007944163208341683,-0.07558366404798877
0.078,0.0013263828892335413,-0.07598842483188574
0.078,-0.005301492004553487,-0.07581486781974664
0.078,-0.011889019343057534,-0.07506431388523047
0.078,-0.01838606406557473,-0.07374247519697573
0.078,-0.024743179738743914,-0.07185941174554807
0.078,-0.030911984873760786,-0.06942945478083769
0.078,-0.03684553113872164,-0.06647109774259406
0.078,-0.04249866066377675,-0.06300685551418317
0.078,-0.04782834971978763,-0.0590630930707298
0.078,-0.061485291572496,-0.044671679174227964
0.078,-0.06514471485336051,-0.03914289369316413
0.078,-0.06830834751873667,-0.033316207155969904
0.078,-0.07095211241378732,-0.027235964165442852
0.078,-0.07305588889131225,-0.020948439042091916
0.078,-0.07460366594202246,-0.01450148364861739
0.078,-0.07558366404798877,-0.007944163208341721
0.078,-0.07598842483188574,-0.0013263828892335458
0.078,-0.07581486781974664,0.005301492004553517
0.078,-0.07506431388523047,0.011889019343057531
0.078,-0.07374247519697574,0.018386064065574723
0.078,-0.0718594117455481,0.02474317973874388
0.078,-0.06942945478083769,0.030911984873760782
0.078,-0.06647109774259406,0.03684553113872163
0.078,-0.06300685551418317,0.04249866066377677
0.078,-0.05906309307072982,0.0478283497197876
0.084,-0.04467167917422796,0.061485291572496006
0.084,-0.039142893693164114,0.06514471485336054
0.084,-0.03331620715596988,0.0683083475187367
0.084,-0.02723596416544282,0.07095211241378734
0.084,-0.020948439042091937,0.07305588889131223
0.084,-0.014501483648617405,0.07460366594202246
0.084,-0.007944163208341662,0.07558366404798877
0.084,-0.001326382889233547,0.07598842483188574
0.084,0.005301492004553523,0.07581486781974664
0.084,0.011889019343057547,0.07506431388523047
0.084,0.018386064065574748,0.07374247519697573
0.084,0.024743179738743907,0.07185941174554808
0.084,0.03091198487376081,0.06942945478083766
0.084,0.03684553113872162,0.06647109774259408
0.084,0.042498660663776756,0.06300685551418317
0.084,0.04782834971978765,0.05906309307072978
0.084,0.061485291572496006,0.04467167917422796
0.084,0.06514471485336053,0.03914289369316412
0.084,0.0683083475187367,0.03331620715596988
0.084,0.07095211241378734,0.02723596416544281
0.084,0.07305588889131223,0.020948439042091937
0.084,0.07460366594202246,0.014501483648617414
0.084,0.07558366404798877,0.007944163208341662
0.084,0.07598842483188574,0.0013263828892335534
0.084,0.07581486781974664,-0.005301492004553525
0.084,0.07506431388523047,-0.011889019343057559
0.084,0.07374247519697573,-0.018386064065574734
0.084,0.07185941174554808,-0.024743179738743886
0.084,0.06942945478083767,-0.030911984873760807
0.084,0.06647109774259408,-0.03684553113872161
0.084,0.06300685551418317,-0.04249866066377675
0.084,0.059063093070729794,-0.04782834971978763
0.084,0.054669824825737484,-0.052794036154883796
0.084,0.04986048620327855,-0.057357928096930674
0.084,0.044671679174227964,-0.061485291572496
0.084,0.03914289369316413,-0.06514471485336053
0.084,0.033316207155969904,-0.06830834751873667
0.084,0.02723596416544285,-0.07095211241378732
0.084,0.02094843904209194,-0.07305588889131223
0.084,0.014501483648617417,-0.07460366594202246
0.084,0.007944163208341683,-0.07558366404798877
0.084,0.044671679174227964,-0.061485291572496
0.084,0.03914289369316413,-0.06514471485336053
0.084,0.033316207155969904,-0.06830834751873667
0.084,0.02723596416544285,-0.07095211241378732
0.084,0.02094843904209194,-0.07305588889131223
0.084,0.014501483648617417,-0.07460366594202246
0.084,0.007944163208341683,-0.07558366404798877
0.084,0.0013263828892335413,-0.07598842483188574
0.084,-0.005301492004553487,-0.07581486781974664
0.084,-0.011889019343057534,-0.07506431388523047
0.084,-0.01838606406557473,-0.07374247519697573
0.084,-0.024743179738743914,-0.07185941174554807
0.084,-0.030911984873760786,-0.06942945478083769
0.084,-0.03684553113872164,-0.06647109774259406
0.084,-0.04249866066377675,-0.06300685551418317
0.084,-0.04782834971978763,-0.0590630930707298
0.084,-0.061485291572496,-0.044671679174227964
0.084,-0.06514471485336051,-0.03914289369316413
0.084,-0.06830834751873667,-0.033316207155969904
0.084,-0.07095211241378732,-0.027235964165442852
0.084,-0.07305588889131225,-0.020948439042091916
0.084,-0.07460366594202246,-0.01450148364861739
0.084,-0.07558366404798877,-0.007944163208341721
0.084,-0.07598842483188574,-0.0013263828892335458
0.084,-0.07581486781974664,0.005301492004553517
0.084,-0.07506431388523047,0.011889019343057531
0.084,-0.07374247519697574,0.018386064065574723
0.084,-0.0718594117455481,0.02474317973874388
0.084,-0.06942945478083769,0.030911984873760782
0.084,-0.06647109774259406,0.03684553113872163
0.084,-0.06300685551418317,0.04249866066377677
0.084,-0.05906309307072982,0.0478283497197876
0.09,-0.04467167917422796,0.061485291572496006
0.09,-0.039142893693164114,0.06514471485336054
0.09,-0.03331620715596988,0.0683083475187367
0.09,-0.02723596416544282,0.07095211241378734
0.09,-0.020948439042091937,0.07305588889131223
0.09,-0.014501483648617405,0.07460366594202246
0.09,-0.007944163208341662,0.07558366404798877
0.09,-0.001326382889233547,0.07598842483188574
0.09,0.005301492004553523,0.07581486781974664
0.09,0.011889019343057547,0.07506431388523047
0.09,0.018386064065574748,0.07374247519697573
0.09,0.024743179738743907,0.07185941174554808
0.09,0.03091198487376081,0.06942945478083766
0.09,0.03684553113872162,0.06647109774259408
0.09,0.042498660663776756,0.06300685551418317
0.09,0.04782834971978765,0.05906309307072978
0.09,0.061485291572496006,0.04467167917422796
0.09,0.06514471485336053,0.03914289369316412
0.09,0.0683083475187367,0.03331620715596988
0.09,0.07095211241378734,0.02723596416544281
0.09,0.07305588889131223,0.020948439042091937
0.09,0.07460366594202246,0.014501483648617414
